0.66557,0.19386,0.40494,0.66749,0.42597,0.58406,0.38666,0.25526,0.21965,0.16494,0.78518,0.5905,0.50129,0.50411,0.8781,0.067529,0.45283,0.3056,0.43942,0.56347,0.57376,0.41162,0.67321,0.22314,0.59874,0.21609,0.17032,0.34126,0.21412,0.4349,0.53828,0.49624,0.236,0.47667,0.26084,0.068118,0.21276,0.4307,0.2896,0.65178,0.15932,0.17565,0.051471,0.27796,0.37409,0.068345,0.47623,0.30975,0.35777,0.24879,0.50067,0.50053,0.80896,0.16381,0.22685,0.49678,0.24383,0.34496,0.049472,0.75207,0.087536,0.075244,0.39414,0.18356,0.68028,0.56215,0.18232,0.21579,0.36378,0.065027,0.48873,0.60077,1,0.67007,0.29221,0.2803,0.30859,0.39225,0.43924,0.88198,0.44384,0.18709,0.10233,0.12724,0.25939,0.57796,0.086671,0.38139,0.3003,0.43689,0.61255,0.59595,0.36551,0.44718,0.99599,0.27183,0.29564,0.6264,0.69675,0.26517,0.44081,0.183,0.21048,0.66363,0.64734,0.18691,0.31301,0.29863,0.24423,0.23584,0.65942,0.30972,0.3803,0.45909,0.11422,0.41701,0.11046,0.20796,0.41182,0.42441,0.45043,0.23785,0.52073,0.43057,0.37873,0.23101,0.63772,0.088624
0.19453,0.28258,0.4173,0.43282,0.63375,0.37322,0.014315,0.32191,0.09929,0.34835,0.40191,0.47217,0.33128,0.56306,0.32458,0.56754,0.48907,0.089075,0.40416,0.14832,0.48427,0.47778,0.35263,0.38874,0.39933,0.42295,0.19509,0.9468,0.27589,0.56536,0.22791,0.10894,0.70251,0.16498,0.37833,0.35657,0.75033,0.59686,0.48603,0.12534,0.60757,0.73462,0.32494,0.95194,0.16035,0.56727,0.52016,0.47336,0.35848,0.46389,0.58925,0.40117,0.10199,0.56252,0.8537,0.75698,0.48117,0.602,0.46916,0.94051,0.12019,0.2727,0.59999,0.5122,0.21108,0.47853,0.16464,0.20584,0.19713,0.80127,0.41617,0.3398,0.34917,0.28076,0.17114,0.40973,0.44137,0.38598,0.1684,0.19291,0.3833,0.41131,0.16421,0.07984,0.5424,0.59041,0.2515,0.037675,0.81083,0.34155,0.59751,0.14811,0.3198,0.58032,0.22477,0.18546,0.33325,0.55072,0.40548,0.61163,0.14481,0.30643,0.36493,0.16942,0.13302,0.087167,0.22136,0.14947,0.057029,0.2717,0.55623,0.2337,0.28714,0.48287,0.23449,0.69547,0.065672,0.38262,0.40721,0.30084,0.45975,0.27134,0.24055,0.16701,0.21738,0.17695,0.22157,1
0.21884,0.588,0.28031,0.46201,0.66376,0.49952,0.32984,0.13463,0.38675,0.32739,0.5013,0.47476,0.54571,0.5987,0.38826,0.61995,0.2036,0.31208,0.34665,0.11082,0.22861,0.12366,0.31074,0.27774,0.4189,0.32347,0.56995,0.31915,0.44407,0.22888,0.65254,0.40253,0.56361,0.40652,0.45246,0.44337,0.30733,0.67317,0.21153,0.21367,0.27924,0.41757,0.63129,0.55105,0.19196,0.5053,0.24563,0.60711,0.17388,0.15767,0.09725,0.22886,0.62942,0.31007,0.38347,0.18115,0.19082,0.6751,0.34025,0.30785,0.14916,0.26968,0.60148,0.65789,0.54362,0.12579,0.37319,0.57598,0.0053487,0.44418,0.49894,0.38612,0.56582,0.41176,0.89952,0.69855,0.34484,0.065724,0.52142,0.14484,0.40671,0.35971,0.6165,0.1282,0.28119,0.71362,0.35399,0.1695,0.066982,0.68996,0.64479,0.17939,0.86228,0.25425,0.43825,0.53715,0.59873,0.30756,0.82665,0.36548,0.71016,0.30585,0.60747,0.46343,0.27715,0.31792,0.19139,0.28604,0.22669,0.26955,0.24093,0.38524,0.52961,0.41578,0.55322,0.52838,0.39924,0.46011,0.080211,0.64581,0.57156,0.78428,0.33618,0.31082,0.82074,0.53829,0.33427,0.64815
0.45826,0.52637,0.48729,0.1241,0.11481,0.24513,0.30384,0.56676,0.29274,0.083951,0.2417,0.94295,0.44494,0.44825,0.57662,0.36246,0.76363,0.51891,0.93733,0.19675,1,0.68185,0.45244,0.12022,0.53465,0.067488,0.20669,0.064241,1,0.38677,0.45316,0.4111,0.28093,0.094968,0.29325,0.15541,0.48075,0.43286,0.52856,0.4254,0.1429,0.37923,0.49608,0.42045,0.32294,0.59168,0.3525,0.53928,0.29291,0.23785,0.37617,0.13485,0.50509,0.22737,0.54732,0.031286,0.58213,0.81681,0.27202,0.20256,0.43879,0.20059,0.2108,0.89785,0.4492,0.29949,0.76829,0.10651,0.081844,0.26913,0.42378,0.057428,0.5525,0.40166,0.89259,1,0.62213,0.35549,0.27121,0.24022,0.23867,0.50642,0.23198,0.52049,0.30965,0.47402,0.054338,0.22308,0.37536,0.65777,0.40722,0.54947,0.64483,0.11519,0.64912,0.54329,0.054343,0.26788,1,0.28332,0.91211,0.42291,0.46271,0.10577,0.39569,0.17429,0.34491,0.4301,0.40118,0.37283,0.21366,0.21149,0.56858,0.28241,0.50321,0.11205,0.51909,0.29397,0.51661,0.42664,0.39163,0.22075,0.32928,0.058116,0.20002,0.23706,0.24722,0.17174
0.11612,0.90538,0.11392,0.38751,0.22945,0.17131,0.45397,0.39525,0.31908,0.37176,0.36338,0.44688,0.5534,0.61984,0.33429,0.22097,0.47039,0.54293,0.86156,0.31864,0.49733,0.089421,0.44046,0.56458,0.61066,0.25367,0.102,0.59121,0.45906,0.14222,0.27923,0.27084,0.70059,0.14252,0.52098,0.81674,0.22601,0.56799,0.10456,0.25602,0.47691,0.33484,0.31552,0.60842,0.50236,0.15633,0.29698,0.055894,0.037177,0.52775,0.13137,0.30077,0.32876,0.537,0.64028,0.2108,0.27593,0.42359,0.69096,0.33617,0.93916,0.33844,0.064294,0.28627,0.4523,0.23672,0.22832,0.24512,0.23023,0.2979,0.38846,0.39465,0.30425,0.52795,0.74961,0.66812,0.31121,0.5514,0.61155,0.31919,0.58982,0.48184,0.6872,0.58363,0.2826,0.14649,0.65275,0.37183,0.74619,0.13624,0.057039,0.47674,0.30031,0.33071,0.15712,0.596,0.27531,0.47156,0.51099,0.25168,0.25936,0.12289,0.25991,0.51729,0.96348,0.36958,0.28002,0.12596,0.24256,0.31747,0.80949,0.71484,0.29926,0.46354,0.68814,0.27913,0.15892,0.57173,0.46154,0.071513,0.23579,0.47393,0.47364,0.34779,0.53643,0.4062,0.053288,0.11302
0.74802,0.51692,0.5935,0.42114,0.20362,0.31768,0.26481,0.46418,0.47114,0.21196,0.38792,0.65362,0.68474,0.27185,0.76879,0.6616,0.25313,0.79392,0.2435,0.56867,0.58942,0.11467,0.90853,0.41026,0.19247,0.36564,0.9043,0.66187,0.19433,0.5632,0.2816,0.041603,0.38596,0.36298,0.1197,0.47444,0.27517,0.52224,0.052907,0.1934,0.12834,0.52574,0.1544,0.53891,0.17942,0.10546,0.43089,0.27006,0.31658,0.44711,0.21011,0.44736,0.83367,0.376,0.56713,0.6887,0.12813,0.57627,0.59666,0.70807,0.22064,0.24574,0.39147,0.17093,0.23604,0.43722,0.14508,0.21627,0.45601,0.387,0.1057,0.60652,0.22252,0.71155,0.69213,0.46222,0.24031,0.18224,0.24361,0.38265,1,0.23529,0.85415,0.49483,0.34117,0.65599,0.29014,0.39268,0.13466,0.69256,0.24031,0.58094,0.39964,0.57487,0.59897,0.56407,0.3328,0.4144,0.23069,0.36131,0.20022,0.46718,0.14125,0.26982,0.82233,0.7334,1,0.71611,0.35502,0.51932,0.67888,0.13979,0.4761,0.38823,0.16137,0.62281,0.27192,0.68408,0.8853,0.54399,0.44117,0.035744,0.33775,0.33116,0.28899,0.30861,0.28819,0.56169
0.28609,0.80861,0.72441,0.37226,0.11476,0.49607,0.28255,0.21222,0.50986,0.19569,0.17163,0.65161,0.20316,0.72616,0.27583,0.34455,0.38746,0.38861,0.21526,0.51334,0.1076,0.47025,0.74895,0.66261,0.63947,0.54452,0.83732,0.19715,0.1849,0.38979,0.30464,0.15569,0.53307,0.62949,0.57687,0.17386,0.83,0.6358,0.32657,0.32804,0.59412,0.38227,0.6096,0.30228,0.40498,1,1,0.1893,0.26507,0.19541,0.43262,0.31426,0.11808,0.61187,0.42872,0.23474,0.22419,0.18067,0.32763,0.6636,0.7628,0.37434,0.59552,0.1773,0.19487,0.46493,0.28275,0.32012,0.75497,0.66519,0.40955,0.48938,0.8083,0.65209,0.131,0.52008,0.39635,0.4681,0.37419,0.49762,0.25296,0.41891,0.10571,0.45297,0.28047,0.62732,0.9865,0.079905,0.20768,0.15205,0.02991,0.39924,0.53212,0.31857,0.41225,0.26922,0.56621,0.78406,0.6462,0.30364,0.60033,0.17431,0.23474,0.22017,0.60862,0.49252,0.49532,0.38483,0.37425,0.44905,0.41601,0.44597,0.52869,0.52766,0.75561,0.55705,0.12072,0.27122,0.38748,0.28643,0.43351,0.39339,0.59901,0.27529,0.32175,0.48288,0.26059,0.93802
0.3445,0.39121,0.18462,0.41102,0.47641,0.17487,0.23039,0.34104,0.27145,0.55621,0.28963,0.54054,0.33424,0.61022,0.065653,0.43859,0.38389,0.57782,0.27614,0.2547,0.18545,0.28776,0.40595,0.81828,0.29358,0.13316,0.37731,0.3822,0.26028,0.081536,0.27006,0.35329,0.38559,0.37903,0.48511,0.23934,0.75701,0.59762,0.2203,0.1358,0.13644,0.40072,0.74352,0.068914,0.25516,0.70782,0.6553,0.22242,0.31154,0.27955,0.38804,0.81867,0.20884,0.45815,0.42615,0.28569,0.39401,0.078469,0.53181,0.65349,0.61277,0.086984,0.42283,0.46072,0.39183,0.15759,0.65445,0.26449,0.39203,0.51984,0.23506,1,0.19282,0.51884,0.31698,0.28576,0.54702,0.78848,0.17859,0.51607,0.28274,0.7325,0.60252,0.07024,0.35865,0.4621,0.38919,0.5732,0.42622,0.62123,0.63802,0.043784,0.76947,1,0.69811,0.57332,0.70296,0.51205,0.47501,0.30666,0.50552,0.58266,0.55642,0.25554,0.31068,0.16419,0.2759,0.45964,0.21486,0.18707,0.37435,0.74364,0.40912,0.23666,0.17231,0.1584,0.46097,0.66935,0.54459,0.25753,0.64639,0.24973,0.49538,0.61575,0.39179,0.11271,0.22456,0.014776
0.77814,0.2846,0.52001,0.52453,0.55525,0.17252,0.57414,0.42861,0.55204,0.58883,0.68708,0.24992,0.71698,0.091992,0.40421,0.34299,0.44861,0.16522,0.33479,0.34457,0.22947,0.20083,0.55,0.5107,0.51003,0.43655,0.17389,0.10955,0.18024,0.83432,0.17852,0.6045,0.68183,0.25856,0.16359,0.27304,0.20516,0.31785,0.23944,0.24091,0.38422,0.22871,0.28085,0.19768,0.4761,0.42588,0.46773,0.59439,0.12349,0.73134,0.14136,0.47811,0.3744,0.26592,0.21224,0.55249,0.51789,0.39213,0.086229,0.22134,0.21118,0.23108,0.22733,0.77235,0.683,0.58962,0.12417,0.84699,0.29442,0.71574,0.48823,0.26566,0.19621,0.7308,0.55864,0.25558,0.97937,0.42838,0.55325,0.61629,0.30719,0.39413,0.33812,0.51687,0.29578,0.88534,1,0.47597,0.32844,0.56859,0.13086,0.58113,0.49618,0.26705,0.20766,0.25223,1,0.4383,0.16436,0.49098,0.2929,0.83442,0.17441,0.56042,0.2619,0.31298,0.56804,0.37442,0.39459,0.81096,0.33477,0.27161,0.28443,0.46843,0.2107,0.23035,0.29128,0.36911,0.47635,0.40099,0.42812,0.6178,0.14232,0.39438,0.25245,0.42175,0.18114,0.092622
0.16001,0.46283,0.26721,0.65426,0.22636,0.2467,0.10274,0.21151,0.2179,0.14467,0.23872,0.51473,0.47757,0.53883,0.83077,0.48513,0.43903,0.39874,0.71956,0.38413,0.86364,0.16243,0.20934,0.11912,0.4301,0.34375,0.64717,0.29509,0.57503,0.64374,0.2727,0.43539,0.57264,0.55388,0.24612,0.088967,0.3317,0.42585,0.60168,0.48173,0.31782,0.15682,0.67606,0.73969,0.56031,0.60875,0.58546,0.48831,0.15565,0.63308,0.12788,0.24132,0.29692,0.33852,0.3363,0.29547,0.75695,0.67316,0.012902,0.6119,0.44502,0.35099,0.76764,0.37003,0.71012,0.54258,0.54171,0.38575,0.38921,0.59689,0.24407,0.32604,0.29976,0.45457,0.1074,0.10476,0.43742,0.25475,0.27979,0.60248,0.31311,0.24397,0.85557,0.12138,0.55362,0.41895,0.085033,0.23944,0.29632,0.25841,0.32156,0.29887,0.41428,0.043952,0.17346,0.53293,0.072288,0.25048,0.83679,0.32643,0.34022,0.42249,0.36167,0.72515,0.43187,0.089583,0.44391,0.61597,0.22629,0.56048,0.47713,0.19588,0.12666,0.22511,0.1138,0.29632,0.15828,0.44542,0.31952,0.18669,0.24254,0.3042,0.41598,0.78911,0.53821,0.066828,0.42582,0.22835
0.27241,0.11789,0.50466,0.50034,0.37521,0.24492,0.62019,0.82183,0.49229,0.29265,0.68784,0.10996,0.28171,0.15781,0.75399,0.3815,0.44273,0.63009,0.41192,0.17275,0.7526,0.20797,0.3091,0.51812,0.70292,0.80793,0.13612,0.47508,0.70833,1,0.32926,0.33881,0.68567,0.62086,0.17714,0.29911,0.84839,0.47565,0.5539,0.66928,0.57114,0.18429,0.29294,0.7154,0.32297,0.54432,0.22374,0.1624,0.33926,0.61044,0.38388,0.26289,0.36327,0.093201,0.33862,0.72998,0.40558,0.31707,0.36049,0.29167,0.083314,0.17059,0.474,0.33926,0.66181,0.30426,0.40695,0.39732,0.72182,0.8678,0.44166,0.43791,0.58805,0.42948,0.42874,0.45948,0.36428,0.22805,0.1123,0.079145,0.28359,0.10856,0.56854,0.15587,0.69039,0.64253,0.43538,0.34246,0.34809,0.60684,0.046547,0.73836,0.62632,0.15179,0.87275,0.6902,0.19671,0.30852,0.3411,0.074441,0.38746,0.3844,0.39631,0.29939,0.42779,0.26545,0.2014,0.37434,0.14116,0.16359,0.44709,0.36989,0.18297,0.55223,0.31962,0.15834,0.074174,0.28286,0.17934,0.21734,0.37086,0.22804,0.37808,0.52698,0.63528,0.36083,0.48093,0.21025
0.19356,0.32987,0.4653,0.62167,0.17768,0.75635,0.15984,0.82932,0.1284,0.28759,0.33494,0.56936,0.50867,0.17949,0.33162,0.28605,0.41701,0.49904,0.2283,0.2198,0.28914,0.34095,0.379,0.25774,0.51065,0.33791,0.041702,0.28572,0.19057,0.42827,0.66817,0.45226,0.72296,0.31804,0.39049,0.41026,0.25795,0.39109,0.5268,0.78675,0.42547,0.6879,0.92227,0.14198,0.34593,0.50124,0.18066,0.16496,0.22782,0.13375,0.31814,0.22554,0.37291,0.081362,0.20927,0.50671,0.32709,0.17224,0.59267,0.21581,0.67865,0.35386,1,0.66428,0.052618,0.23222,0.30601,0.48123,0.48091,0.49792,0.5884,0.60644,0.20761,0.33289,0.21638,0.46355,0.57603,0.059051,0.50896,0.40543,0.58595,0.5732,0.45278,0.50288,0.40841,0.4907,0.21696,0.10852,0.13293,0.48371,0.35286,0.10587,0.2101,0.27409,0.71078,0.47122,0.4284,0.51089,0.44451,0.38965,0.10888,0.46052,0.24571,0.1946,0.39048,0.20359,0.38025,0.33254,0.3695,0.079351,0.16439,0.42125,0.49195,0.3214,0.082823,0.43165,0.40919,0.4077,0.56477,0.6309,0.31327,0.32329,0.22999,0.18433,0.57646,0.22812,0.30901,0.048601
